TripID,Latitude,Longitude
199665,54.58,10.99
199665,54.58,11
199665,54.58,11.01
199665,54.58,11.02
199665,54.58,11.03
199665,54.58,11.05
199665,54.58,11.07
199665,54.58,11.08
199665,54.58,11.09
199665,54.58,11.1
199665,54.58,11.11
199665,54.58,11.12
199665,54.58,11.13
199665,54.58,11.14
199665,54.58,11.15
199665,54.58,11.17
199665,54.57,11.18
199665,54.85,13.31
199665,54.57,11.2
199665,54.56,11.23
199665,54.55,11.25
199665,54.55,11.26
199665,54.55,11.27
199665,54.55,11.28
199665,54.86,13.35
199665,54.54,11.3
199665,54.54,11.31
199665,54.53,11.32
199665,54.53,11.33
199665,54.52,11.33
199665,54.52,11.34
199665,54.52,11.35
199665,54.51,11.36
199665,54.87,13.4
199665,54.51,11.37
199665,54.5,11.4
199665,54.49,11.42
199665,54.49,11.43
199665,54.49,11.44
199665,54.49,11.45
199665,54.48,11.47
199665,54.48,11.48
199665,54.48,11.49
199665,54.47,11.51
199665,54.47,11.52
199665,54.46,11.54
199665,54.89,13.49
199665,54.45,11.58
199665,54.45,11.59
199665,54.44,11.6
199665,54.44,11.63
199665,54.43,11.64
199665,54.9,13.53
199665,54.43,11.65
199665,54.43,11.66
199665,54.42,11.68
199665,54.42,11.69
199665,54.91,13.56
199665,54.42,11.7
199665,54.42,11.71
199665,54.42,11.72
199665,54.41,11.74
199665,54.41,11.76
199665,54.41,11.79
199665,54.41,11.8
199665,54.41,11.91
199665,54.4,11.93
199665,54.4,11.94
199665,54.4,11.95
199665,54.4,12
199665,54.4,12.05
199665,54.4,12.06
199665,54.4,12.09
199665,54.4,12.1
199665,54.4,12.11
199665,54.41,12.15
199665,54.42,12.17
199665,54.42,12.18
199665,54.43,12.2
199665,54.51,12.25
199665,54.55,12.29
199665,54.51,12.26
199665,54.7,12.63
199665,54.71,12.66
199665,54.72,12.67
199665,54.73,12.7
199665,54.73,12.71
199665,54.73,12.72
199665,54.74,12.74
199665,54.74,12.75
199665,54.74,12.76
199665,54.74,12.77
199665,54.75,12.81
199665,54.75,12.82
199665,54.76,12.83
199665,54.76,12.84
199665,54.76,12.85
199665,54.6,12.38
199665,54.69,12.6
199665,54.61,12.38
199665,54.64,12.46
199665,54.64,12.47
199665,54.64,12.48
199665,54.65,12.48
199665,54.65,12.49
199665,54.65,12.5
199665,54.66,12.52
199665,54.54,10.5
199665,54.67,12.54
199665,54.41,11.81
199665,54.41,11.82
199665,54.41,11.83
199665,54.41,11.84
199665,54.41,11.85
199665,54.41,11.89
199665,54.41,11.9
199665,54.4,11.92
199665,54.4,11.98
199665,54.69,12.58
199665,54.4,12.07
199665,54.4,12.13
199665,54.41,12.16
199665,54.69,12.59
199665,54.43,12.19
199665,54.44,12.2
199665,54.46,12.23
199665,54.76,12.86
199665,54.93,13.69
199665,54.71,12.64
199665,54.94,13.71
199665,54.94,13.72
199665,54.72,12.69
199665,54.54,12.29
199665,54.93,13.68
199665,54.55,12.3
199665,54.56,12.3
199665,54.94,13.75
199665,54.75,12.78
199665,54.75,12.8
199665,54.95,13.77
199665,54.58,12.33
199665,54.95,13.78
199665,54.95,13.8
199665,54.76,12.87
199665,54.96,13.81
199665,54.77,12.88
199665,54.77,12.89
199665,54.77,12.9
199665,54.77,12.91
199665,54.67,12.53
199665,54.78,12.96
199665,54.79,12.98
199665,54.79,13
199665,54.79,13.02
199665,54.8,13.03
199665,54.8,13.04
199665,54.8,13.05
199665,54.8,13.06
199665,54.8,13.07
199665,54.81,13.08
199665,54.81,13.1
199665,54.81,13.12
199665,54.82,13.13
199665,54.82,13.16
199665,54.82,13.17
199665,54.83,13.18
199665,54.83,13.19
199665,54.83,13.2
199665,54.83,13.21
199665,54.84,13.22
199665,54.84,13.23
199665,54.84,13.24
199665,54.84,13.25
199665,54.84,13.26
199665,54.85,13.27
199665,54.85,13.28
199665,54.85,13.29
199665,54.85,13.3
199665,54.85,13.32
199665,54.86,13.32
199665,54.86,13.33
199665,54.86,13.34
199665,55.52,19.54
199665,55.52,19.51
199665,54.86,13.36
199665,55.46,19.16
199665,54.87,13.37
199665,55.45,19.12
199665,55.45,19.11
199665,55.43,19.03
199665,54.87,13.38
199665,54.87,13.39
199665,55.36,19.03
199665,54.88,13.43
199665,55.34,19.03
199665,54.88,13.44
199665,55.32,19.02
199665,54.88,13.45
199665,55.31,19.02
199665,54.88,13.46
199665,55.3,19.02
199665,54.89,13.46
199665,54.89,13.47
199665,54.89,13.48
199665,55.23,19.01
199665,54.89,13.5
199665,54.9,13.51
199665,54.9,13.52
199665,55.21,19.01
199665,55.2,19.01
199665,55.19,19.01
199665,54.9,13.54
199665,54.9,13.55
199665,54.91,13.57
199665,55.17,19.01
199665,54.67,12.55
199665,55.14,19.01
199665,55.14,19
199665,54.91,13.58
199665,54.41,11.77
199665,54.91,13.59
199665,55.11,19
199665,54.68,12.56
199665,54.41,11.86
199665,55.09,19
199665,54.41,11.87
199665,55.08,19
199665,54.91,13.6
199665,54.92,13.61
199665,55.06,19
199665,54.68,12.57
199665,55.04,19
199665,55.03,19
199665,54.4,12.01
199665,54.4,12.02
199665,55.02,18.99
199665,54.92,13.62
199665,54.92,13.63
199665,54.92,13.64
199665,54.92,13.65
199665,54.93,13.65
199665,54.97,18.99
199665,54.49,12.24
199665,54.95,18.99
199665,54.49,12.25
199665,54.94,18.98
199665,54.93,13.66
199665,54.93,13.67
199665,54.94,13.7
199665,54.94,13.73
199665,54.89,18.98
199665,54.88,18.98
199665,54.94,13.74
199665,54.95,13.76
199665,54.86,18.97
199665,54.85,18.97
199665,54.84,18.97
199665,54.83,18.97
199665,54.96,13.82
199665,54.81,18.97
199665,54.87,13.41
199665,54.88,13.42
199665,54.79,18.97
199665,54.78,18.97
199665,54.77,18.96
199665,54.76,18.96
199665,54.92,18.98
199665,54.75,18.96
199665,54.91,18.98
199665,54.73,18.96
199665,54.72,18.96
199665,54.9,18.98
199665,54.7,18.95
199665,54.69,18.95
199665,54.68,18.94
199665,54.67,18.94
199665,54.66,18.93
199665,54.65,18.92
199665,54.87,18.98
199665,54.64,18.91
199665,54.61,18.89
199665,54.6,18.88
199665,54.59,18.87
199665,54.95,13.79
199665,54.56,18.83
199665,54.56,18.82
199665,54.53,18.79
199665,54.53,18.76
199665,54.53,18.74
199665,54.53,18.72
199665,54.82,18.97
199665,54.53,18.71
199665,54.53,18.7
199665,54.53,18.69
199665,54.53,18.68
199665,54.53,18.67
199665,54.78,12.93
199665,54.8,18.97
199665,54.78,12.94
199665,55.18,19.01
199665,55.16,19.01
199665,55.15,19.01
199665,55.13,19
199665,55.12,19
199665,55.1,19
199665,55.07,19
199665,55.05,19
199665,55.03,18.99
199665,55.01,18.99
199665,55,18.99
199665,54.99,18.99
199665,54.98,18.99
199665,54.96,18.99
199665,54.94,18.99
199665,54.93,18.98
199665,54.86,18.98
199665,54.74,18.96
199665,54.71,18.96
199665,54.71,18.95
199665,54.69,18.94
199665,54.67,18.93
199665,54.64,18.92
199665,54.63,18.91
199665,54.63,18.9
199665,54.62,18.9
199665,54.62,18.89
199665,54.58,18.86
199665,54.57,18.84
199665,54.55,18.82
199665,54.55,18.81
199665,54.54,18.81
199665,54.54,18.8
199665,54.54,18.79
199665,54.53,18.78
199665,54.53,18.73
199665,54.53,18.66
199665,54.52,18.66
199665,54.52,18.65
199665,55.51,19.5
199665,55.51,19.49
199665,55.46,19.17
199665,55.46,19.15
199665,55.41,19.03
199665,55.38,19.03
199665,55.35,19.03
199665,54.77,18.97
199665,55.33,19.03
199665,55.29,19.02
199665,55.26,19.02
199665,55.24,19.01
199665,55.22,19.01
199665,54.58,18.85
199665,54.57,18.85
199665,54.53,18.77
199665,54.53,18.75
199665,55.42,19.03
199665,54.59,18.88
178896,54.47,10.27
178896,54.36,10.14
178896,54.36,10.15
178896,54.36,10.16
178896,54.48,10.29
178896,54.48,10.3
178896,54.49,10.31
178896,54.46,10.25
178896,54.49,10.32
178896,54.49,10.33
178896,54.47,10.26
178896,54.56,10.61
178896,54.49,10.34
178896,54.49,10.35
178896,54.49,10.36
178896,54.5,10.38
178896,54.5,10.39
178896,54.5,10.4
178896,54.56,10.73
178896,54.51,10.41
178896,54.51,10.42
178896,54.51,10.43
178896,54.51,10.44
178896,54.52,10.44
178896,54.52,10.45
178896,54.52,10.46
178896,54.52,10.47
178896,54.52,10.48
178896,54.53,10.48
178896,54.5,10.36
178896,54.53,10.49
178896,54.36,10.17
178896,54.37,10.17
178896,54.37,10.18
178896,54.53,10.5
178896,54.48,10.28
178896,54.38,10.19
178896,54.53,10.51
178896,54.54,10.51
178896,54.54,10.52
178896,54.54,10.53
178896,54.41,10.21
178896,54.42,10.21
178896,54.54,10.54
178896,54.5,10.37
178896,54.54,10.55
178896,54.42,10.22
178896,54.55,10.55
178896,54.55,10.56
178896,54.43,10.23
178896,54.44,10.24
178896,54.45,10.25
178896,54.55,10.57
178896,54.55,10.58
178896,54.56,10.59
178896,54.46,10.26
178896,54.56,10.6
178896,54.56,10.62
178896,54.56,10.63
178896,54.56,10.64
178896,54.56,10.65
178896,54.56,10.66
178896,54.56,10.67
178896,54.56,10.68
178896,54.56,10.69
178896,54.56,10.7
178896,54.56,10.71
178896,54.56,10.72
178896,54.56,10.74
178896,54.56,10.75
178896,54.56,10.76
178896,54.56,10.77
178896,54.57,10.78
178896,54.57,10.79
178896,54.57,10.8
178896,54.57,10.81
178896,54.57,10.82
178896,54.57,10.83
178896,54.57,10.84
178896,54.57,10.85
178896,54.57,10.86
178896,54.57,10.88
178896,54.58,10.9
178896,54.58,10.91
178896,54.58,10.92
178896,54.58,10.94
178896,54.58,10.95
178896,54.58,10.97
178896,54.58,10.98
178896,54.58,11
178896,54.58,11.01
178896,54.58,11.04
178896,54.58,11.06
178896,54.59,11.06
178896,54.59,11.07
178896,54.59,11.08
178896,54.59,11.09
178896,54.59,11.1
178896,54.59,11.13
178896,54.59,11.15
178896,54.58,11.17
178896,54.57,11.19
178896,54.57,11.21
178896,54.39,10.2
178896,54.56,11.22
178896,54.56,11.23
178896,54.4,10.2
178896,54.56,11.24
178896,54.55,11.25
178896,54.55,11.26
178896,54.55,11.27
178896,54.53,11.31
178896,54.53,11.32
178896,54.52,11.33
178896,54.59,11.11
178896,54.48,11.5
178896,54.57,10.87
178896,54.57,10.89
178896,54.58,10.93
178896,54.58,10.96
178896,54.58,10.99
178896,54.58,11.02
178896,54.58,11.03
178896,54.58,11.05
178896,54.59,11.12
178896,54.59,11.14
178896,54.58,11.16
178896,54.58,11.18
178896,54.57,11.2
178896,54.57,11.22
178896,54.54,11.29
178896,54.54,11.3
178896,54.53,11.3
178896,54.51,11.38
178896,54.5,11.4
178896,54.5,11.41
178896,54.5,11.42
178896,54.5,11.43
178896,54.49,11.43
178896,54.49,11.44
178896,54.49,11.45
178896,54.48,11.48
178896,54.47,11.5
178896,54.49,11.46
178896,54.47,11.51
178896,54.48,11.47
178896,54.47,11.52
178896,54.46,11.54
178896,54.46,11.56
178896,54.46,11.57
178896,54.45,11.57
178896,54.44,11.6
178896,54.43,11.63
178896,54.43,11.64
178896,54.43,11.65
178896,54.43,11.66
178896,54.42,11.66
178896,54.42,11.67
178896,54.42,11.68
178896,54.42,11.69
178896,54.42,11.7
178896,54.41,11.71
178896,54.61,12.4
178896,54.41,11.72
178896,54.41,11.73
178896,54.41,11.74
178896,54.4,11.75
178896,54.4,11.76
178896,54.4,11.77
178896,54.4,11.78
178896,54.4,11.79
178896,54.4,11.8
178896,54.4,11.81
178896,54.4,11.82
178896,54.4,11.83
178896,54.4,11.84
178896,54.66,12.53
178896,54.4,11.85
178896,54.4,11.86
178896,54.41,12.14
178896,54.4,11.87
178896,54.67,12.56
178896,54.4,11.88
178896,54.4,11.89
178896,54.4,11.9
178896,54.47,12.25
178896,54.4,11.91
178896,54.4,11.92
178896,54.4,11.93
178896,54.4,11.94
178896,54.4,11.95
178896,54.7,12.64
178896,54.4,11.96
178896,54.4,11.97
178896,54.4,11.98
178896,54.4,11.99
178896,54.4,12
178896,54.4,12.01
178896,54.39,12.01
178896,54.39,12.02
178896,54.39,12.03
178896,54.39,12.04
178896,54.48,12.26
178896,54.54,11.28
178896,54.74,12.74
178896,54.39,12.05
178896,54.49,12.26
178896,54.39,12.06
178896,54.39,12.07
178896,54.52,11.34
178896,54.52,11.35
178896,54.51,11.35
178896,54.51,11.36
178896,54.51,11.37
178896,54.49,12.27
178896,54.5,11.39
178896,54.5,12.27
178896,54.77,12.86
178896,54.51,12.27
178896,54.77,12.88
178896,54.39,12.08
178896,54.39,12.09
178896,54.51,12.28
178896,54.4,12.1
178896,54.4,12.11
178896,54.4,12.12
178896,54.4,12.13
178896,54.48,11.49
178896,54.79,12.96
178896,54.41,12.13
178896,54.42,12.17
178896,54.46,12.25
178896,54.54,12.29
178896,54.52,12.28
178896,54.53,12.28
178896,54.53,12.29
178896,54.42,12.18
178896,54.8,13.03
178896,54.41,12.15
178896,54.55,12.3
178896,54.56,12.3
178896,54.47,11.53
178896,54.56,12.31
178896,54.57,12.31
178896,54.46,11.55
178896,54.81,13.09
178896,54.58,12.31
178896,54.45,11.58
178896,54.58,12.32
178896,54.45,11.59
178896,54.58,12.33
178896,54.44,11.61
178896,54.44,11.62
178896,54.44,11.63
178896,54.59,12.33
178896,54.59,12.34
178896,54.6,12.36
178896,54.41,12.16
178896,54.6,12.38
178896,54.61,12.39
178896,54.61,12.41
178896,54.43,12.19
178896,54.62,12.42
178896,54.62,12.43
178896,54.63,12.44
178896,54.43,12.2
178896,54.64,12.48
178896,54.65,12.49
178896,54.65,12.51
178896,54.66,12.52
178896,54.66,12.54
178896,54.67,12.54
178896,54.45,12.23
178896,54.59,12.35
178896,54.8,13.04
178896,54.81,13.07
178896,54.81,13.08
178896,54.81,13.1
178896,54.82,13.12
178896,54.82,13.13
178896,54.82,13.14
178896,54.82,13.15
178896,54.83,13.17
178896,54.83,13.18
178896,54.83,13.19
178896,54.6,12.37
178896,54.83,13.2
178896,54.79,12.98
178896,54.84,13.23
178896,54.62,12.44
178896,54.84,13.25
178896,54.85,13.26
178896,54.63,12.45
178896,54.63,12.46
178896,54.64,12.47
178896,54.85,13.28
178896,54.44,12.21
178896,54.64,12.49
178896,54.44,12.22
178896,54.65,12.5
178896,54.44,12.23
178896,54.67,12.55
178896,54.86,13.35
178896,54.45,12.24
178896,54.67,12.57
178896,54.68,12.57
178896,54.46,12.24
178896,54.68,12.58
178896,54.68,12.59
178896,54.79,12.99
178896,54.69,12.6
178896,54.69,12.61
178896,54.69,12.62
178896,54.7,12.62
178896,54.7,12.63
178896,54.7,12.65
178896,54.71,12.65
178896,54.71,12.66
178896,54.71,12.67
178896,54.72,12.68
178896,54.72,12.69
178896,54.72,12.7
178896,54.73,12.7
178896,54.73,12.71
178896,54.73,12.72
178896,54.73,12.73
178896,54.74,12.75
178896,54.75,12.76
178896,54.75,12.77
178896,54.75,12.78
178896,54.75,12.79
178896,54.79,13
178896,54.87,13.36
178896,54.76,12.79
178896,54.76,12.8
178896,54.76,12.81
178896,54.76,12.82
178896,54.76,12.83
178896,54.76,12.84
178896,54.77,12.85
178896,54.77,12.87
178896,54.77,12.89
178896,54.77,12.9
178896,54.8,13.01
178896,54.78,12.91
178896,54.78,12.92
178896,54.8,13.02
178896,54.78,12.93
178896,54.78,12.94
178896,54.78,12.95
178896,54.79,12.97
178896,54.87,13.4
178896,54.8,13.05
178896,54.81,13.05
178896,54.81,13.06
178896,54.88,13.43
178896,54.88,13.45
178896,54.89,13.46
178896,54.89,13.47
178896,54.87,13.38
178896,54.87,13.39
178896,54.89,13.48
178896,54.85,13.29
178896,54.86,13.33
178896,54.86,13.34
178896,54.87,13.37
178896,54.88,13.41
178896,54.88,13.42
178896,54.82,13.11
178896,54.88,13.44
178896,54.83,13.16
178896,55.07,14.21
178896,55.08,14.21
178896,55.08,14.22
178896,54.89,13.49
178896,54.89,13.5
178896,54.84,13.21
178896,54.9,13.51
178896,54.9,13.52
178896,54.84,13.22
178896,54.9,13.53
178896,54.9,13.54
178896,54.9,13.55
178896,54.84,13.24
178896,54.91,13.56
178896,54.91,13.57
178896,54.91,13.58
178896,54.85,13.27
178896,55.23,14.44
178896,54.91,13.59
178896,55.09,14.23
178896,54.91,13.6
178896,54.92,13.61
178896,55.09,14.24
178896,54.92,13.62
178896,54.92,13.63
178896,54.85,13.3
178896,54.92,13.64
178896,54.85,13.31
178896,54.86,13.31
178896,54.92,13.65
178896,54.86,13.32
178896,55.1,14.24
178896,55.1,14.25
178896,54.92,13.66
178896,54.93,13.67
178896,54.93,13.68
178896,54.93,13.69
178896,54.93,13.7
178896,54.93,13.71
178896,54.94,13.72
178896,54.94,13.73
178896,54.94,13.74
178896,54.94,13.75
178896,55.11,14.26
178896,54.94,13.76
178896,54.95,13.77
178896,54.95,13.78
178896,55.41,14.74
178896,54.95,13.79
178896,54.95,13.8
178896,54.95,13.81
178896,54.96,13.82
178896,54.96,13.83
178896,54.96,13.84
178896,55.11,14.27
178896,55.04,14.16
178896,55.05,14.17
178896,55.06,14.18
178896,54.96,13.85
178896,54.96,13.86
178896,54.97,13.9
178896,54.98,13.93
178896,55.48,15
178896,54.98,13.94
178896,54.98,13.95
178896,54.98,13.96
178896,54.99,13.97
178896,54.99,13.98
178896,54.99,13.99
178896,54.99,14
178896,54.99,14.01
178896,55,14.02
178896,55,14.03
178896,55,14.04
178896,55,14.05
178896,55,14.06
178896,55,14.07
178896,55.01,14.07
178896,55.01,14.08
178896,55.01,14.09
178896,55.01,14.1
178896,55.03,14.14
178896,55.03,14.15
178896,55.04,14.15
178896,55.05,14.18
178896,55.46,14.92
178896,55.6,15.37
178896,55.47,14.94
178896,55.12,14.27
178896,55.12,14.28
178896,55.64,15.49
178896,55.47,14.95
178896,55.13,14.29
178896,55.47,14.96
178896,55.06,14.19
178896,55.13,14.3
178896,55.14,14.31
178896,55.67,15.59
178896,55.07,14.2
178896,55.18,14.37
178896,55.19,14.38
178896,55.19,14.39
178896,55.2,14.39
178896,55.2,14.4
178896,55.21,14.4
178896,55.23,14.43
178896,55.24,14.45
178896,55.25,14.46
178896,55.25,14.47
178896,55.26,14.47
178896,55.26,14.48
178896,55.27,14.49
178896,55.28,14.5
178896,55.31,14.54
178896,55.32,14.55
178896,55.32,14.56
178896,55.33,14.56
178896,55.34,14.58
178896,55.34,14.59
178896,55.35,14.59
178896,55.35,14.6
178896,55.36,14.61
178896,55.36,14.62
178896,55.37,14.62
178896,55.37,14.63
178896,55.38,14.65
178896,55.38,14.66
178896,55.38,14.67
178896,55.39,14.68
178896,55.39,14.69
178896,55.39,14.7
178896,55.4,14.71
178896,55.4,14.72
178896,55.4,14.73
178896,55.41,14.73
178896,55.41,14.75
178896,55.42,14.76
178896,55.42,14.77
178896,55.44,14.83
178896,55.44,14.85
178896,55.45,14.86
178896,55.47,14.97
178896,55.48,14.97
178896,54.97,13.87
178896,54.97,13.88
178896,54.97,13.89
178896,55.48,14.98
178896,55.48,14.99
178896,54.97,13.91
178896,54.97,13.92
178896,55.49,15.01
178896,55.49,15.02
178896,55.49,15.03
178896,55.5,15.04
178896,55.5,15.05
178896,55.5,15.06
178896,55.51,15.07
178896,55.51,15.08
178896,55.51,15.09
178896,55.51,15.1
178896,55.52,15.1
178896,55.52,15.11
178896,55.52,15.12
178896,55.52,15.13
178896,55.53,15.14
178896,55.53,15.15
178896,55.54,15.18
178896,55.54,15.19
178896,55.55,15.2
178896,55.55,15.21
178896,55.55,15.22
178896,55.56,15.23
178896,55.56,15.24
178896,55.57,15.27
178896,55.58,15.31
178896,55.01,14.11
178896,55.45,14.89
178896,55.01,14.12
178896,55.02,14.12
178896,55.02,14.13
178896,55.59,15.34
178896,55.46,14.9
178896,55.59,15.35
178896,55.6,15.36
178896,55.46,14.91
178896,55.46,14.93
178896,55.6,15.38
178896,55.61,15.4
178896,55.61,15.41
178896,55.63,15.45
178896,55.64,15.51
178896,55.65,15.51
178896,55.68,15.61
178896,55.68,15.62
178896,55.15,14.32
178896,55.16,14.35
178896,55.17,14.36
178896,55.3,14.52
178896,55.33,14.57
178896,55.37,14.64
178896,55.42,14.78
178896,55.43,14.78
178896,55.43,14.8
178896,55.43,14.81
178896,55.44,14.82
178896,55.44,14.84
178896,55.45,14.87
178896,55.54,15.17
178896,55.56,15.25
178896,55.56,15.26
178896,55.45,14.88
178896,55.58,15.32
178896,55.59,15.33
178896,55.68,15.63
178896,55.61,15.39
178896,55.64,15.5
178896,55.65,15.54
178896,55.66,15.54
178896,55.66,15.55
178896,55.66,15.56
178896,55.15,14.33
178896,55.17,14.35
178896,55.7,15.68
178896,55.21,14.41
178896,55.22,14.43
178896,55.29,14.51
178896,55.3,14.53
178896,55.53,15.16
178896,55.57,15.28
178896,55.57,15.29
178896,55.58,15.29
178896,55.58,15.3
178896,55.65,15.52
178896,55.65,15.53
178896,55.66,15.57
178896,55.67,15.58
178896,55.69,15.64
178896,55.69,15.65
178896,55.16,14.33
178896,55.16,14.34
178896,55.69,15.66
178896,55.7,15.67
178896,55.7,15.69
178896,55.71,15.7
178896,55.71,15.71
178896,55.71,15.72
178896,55.72,15.73
178896,55.72,15.74
178896,55.73,15.77
178896,55.22,14.42
178896,55.29,14.52
178896,55.43,14.79
178896,55.73,15.76
178896,55.25,19.26
178896,55.24,19.25
178896,55.04,19.14
178896,55.29,19.28
178896,55.28,19.28
178896,55.28,19.27
178896,55.27,19.27
178896,55.26,19.26
178896,54.53,18.55
178896,55.23,19.25
178896,54.53,18.54
178896,55.12,19.19
178896,54.53,18.53
178896,54.53,18.52
178896,54.53,18.56
178896,55.22,19.24
178896,55.21,19.24
178896,55.2,19.23
178896,55.18,19.22
178896,55.16,19.21
178896,55.15,19.2
178896,55.14,19.2
178896,55.14,19.19
178896,55.13,19.19
178896,55.12,19.18
178896,55.11,19.18
178896,55.1,19.18
178896,55.1,19.17
178896,55.09,19.17
178896,55.08,19.17
178896,55.08,19.16
178896,55.07,19.16
178896,55.06,19.15
178896,55.05,19.15
178896,55.03,19.14
178896,55.03,19.13
178896,55.02,19.13
178896,55.01,19.13
178896,55.01,19.12
178896,55,19.12
178896,54.99,19.12
178896,54.99,19.11
178896,54.98,19.11
178896,54.97,19.11
178896,54.97,19.1
178896,54.96,19.1
178896,54.95,19.09
178896,54.94,19.09
178896,54.93,19.08
178896,54.92,19.08
178896,54.91,19.07
178896,54.9,19.07
178896,54.9,19.06
178896,54.89,19.06
178896,54.88,19.05
178896,54.87,19.05
178896,54.86,19.04
178896,54.85,19.04
178896,54.85,19.03
178896,54.84,19.03
178896,54.83,19.03
178896,54.83,19.02
178896,54.82,19.02
178896,54.81,19.02
178896,54.81,19.01
178896,54.8,19.01
178896,54.79,19
178896,54.78,19
178896,54.78,18.99
178896,54.77,18.99
178896,54.76,18.98
178896,54.75,18.98
178896,54.74,18.97
178896,54.73,18.97
178896,54.72,18.97
178896,54.72,18.96
178896,54.54,18.52
178896,54.54,18.51
178896,54.61,18.89
178896,54.6,18.89
178896,54.6,18.88
178896,54.59,18.88
178896,54.59,18.87
178896,54.56,18.82
178896,54.55,18.82
178896,54.55,18.81
178896,54.54,18.8
178896,54.54,18.79
178896,54.53,18.72
178896,54.53,18.71
178896,54.53,18.7
178896,54.53,18.69
178896,54.53,18.68
178896,54.53,18.67
178896,54.53,18.62
178896,54.53,18.61
178896,54.53,18.6
178896,54.53,18.59
178896,54.53,18.58
178896,54.53,18.57
178896,54.92,19.07
178896,54.62,18.91
178896,54.58,18.86
178896,54.76,18.99
178896,54.74,18.98
178896,54.71,18.96
178896,54.71,18.95
178896,54.7,18.95
178896,54.69,18.95
178896,54.68,18.95
178896,54.68,18.94
178896,54.67,18.94
178896,54.66,18.94
178896,54.66,18.93
178896,54.65,18.93
178896,54.64,18.93
178896,54.64,18.92
178896,54.63,18.92
178896,54.63,18.91
178896,54.61,18.9
178896,54.58,18.87
178896,54.57,18.85
178896,54.57,18.84
178896,54.56,18.84
178896,54.56,18.83
178896,54.54,18.78
178896,54.53,18.66
178896,54.53,18.65
178896,54.53,18.64
178896,54.53,18.63
178896,55.19,19.23
178896,55.19,19.22
178896,55.17,19.21
178896,54.62,18.9
178896,54.53,18.74
193130,54.7,18.93
193130,54.67,18.94
193130,55.21,18.99
193130,54.64,18.91
193130,55.16,18.99
193130,54.58,18.85
193130,55.25,18.99
193130,54.55,18.82
193130,55.24,18.99
193130,54.69,18.93
193130,55.23,18.99
193130,55.22,18.99
193130,54.68,18.94
193130,55.19,18.99
193130,54.65,18.92
193130,55.18,18.99
193130,54.71,18.93
193130,54.69,18.94
193130,54.64,18.92
193130,54.67,18.93
193130,54.66,18.93
193130,55.17,18.99
193130,55.04,18.98
193130,55.2,18.99
193130,54.63,18.91
193130,54.63,18.9
193130,54.62,18.9
193130,54.62,18.89
193130,55.15,18.99
193130,54.61,18.89
193130,55.14,18.99
193130,54.6,18.88
193130,55.01,18.98
193130,55.13,18.99
193130,54.59,18.87
193130,55.12,18.99
193130,54.99,18.98
193130,54.58,18.87
193130,54.58,18.86
193130,55.11,18.99
193130,54.57,18.85
193130,55.1,18.99
193130,54.57,18.84
193130,54.56,18.84
193130,54.53,18.67
193130,55.41,19
193130,55.09,18.99
193130,54.56,18.83
193130,55.52,19.1
193130,55.08,18.98
193130,54.53,18.65
193130,54.55,18.81
193130,54.53,18.63
193130,54.97,18.98
193130,55.05,18.98
193130,55.06,18.98
193130,54.54,18.8
193130,55.82,19.41
193130,54.54,18.79
193130,54.54,18.81
193130,55.51,19.1
193130,55.39,18.99
193130,54.53,18.62
193130,54.53,18.79
193130,55.48,19.07
193130,54.53,18.78
193130,55.33,18.99
193130,54.53,18.59
193130,54.53,18.77
193130,55.47,19.06
193130,54.53,18.76
193130,55.03,18.98
193130,55.46,19.05
193130,55.31,18.99
193130,54.53,18.75
193130,55.02,18.98
193130,54.53,18.74
193130,55.45,19.04
193130,54.53,18.73
193130,55.28,18.99
193130,54.53,18.72
193130,55,18.98
193130,55.44,19.03
193130,55.27,18.99
193130,54.53,18.71
193130,55.44,19.02
193130,55.43,19.02
193130,54.53,18.7
193130,54.98,18.98
193130,54.53,18.69
193130,54.53,18.68
193130,54.53,18.66
193130,55.4,18.99
193130,55.38,18.99
193130,54.53,18.64
193130,55.5,19.1
193130,55.07,18.98
193130,55.37,18.99
193130,54.53,18.61
193130,55.36,18.99
193130,55.35,18.99
193130,55.81,19.4
193130,54.96,18.98
193130,54.9,18.96
193130,55.34,18.99
193130,54.53,18.6
193130,55.32,18.99
193130,54.52,18.59
193130,54.52,18.58
193130,54.51,18.57
193130,55.3,18.99
193130,54.51,18.56
193130,54.89,18.96
193130,55.29,18.99
193130,54.87,18.96
193130,54.52,18.56
193130,54.87,18.97
193130,54.73,18.92
193130,55.26,18.99
193130,54.52,18.55
193130,54.95,18.98
193130,54.86,18.97
193130,54.94,18.98
193130,54.94,18.97
193130,54.93,18.97
193130,54.85,18.97
193130,54.93,18.96
193130,54.92,18.96
193130,54.91,18.96
193130,54.88,18.96
193130,54.83,18.98
193130,54.82,18.98
193130,54.84,18.97
193130,54.81,18.98
193130,54.8,18.98
193130,54.79,18.98
193130,54.78,18.98
193130,54.78,18.97
193130,54.77,18.96
193130,54.76,18.95
193130,54.76,18.94
193130,54.75,18.94
193130,54.75,18.93
193130,54.74,18.92
193130,54.72,18.92
193130,54.71,18.92
193130,54.77,18.97
193130,54.43,10.22
193130,54.58,11.08
193130,54.51,10.42
193130,54.38,10.19
193130,54.51,11.42
193130,54.57,10.82
193130,54.52,10.45
193130,54.5,11.42
193130,54.58,11.11
193130,54.39,10.2
193130,54.4,10.2
193130,54.57,10.85
193130,54.36,10.17
193130,54.57,10.87
