TripID,ID,WeekdayInt,WeekOfYearInt,HourInt,TripDurationInMinutes,RemainingTravelTimeInMinutes,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH
2053814,1520706939,4,9,21,999,465,81,68,12,3.2,53.88,8.7,3.7,143.3,144
2053814,1520708692,4,9,21,999,464,81,68,12,3.2,53.88,8.7,3.8,143.2,145
2053814,1521225603,5,9,3,999,134,81,68,12,3.2,53.64,9.51,8.5,163.5,162
2053814,1520710462,4,9,21,999,463,81,68,12,3.2,53.88,8.7,3.7,143.9,145
2053814,1520712239,4,9,21,999,462,81,68,12,3.2,53.88,8.7,3.7,145.2,144
2053814,1520713996,4,9,21,999,461,81,68,12,3.2,53.88,8.7,3.7,144.2,145
2053814,1520715800,4,9,21,999,460,81,68,12,3.2,53.88,8.7,3.7,146.2,144
2053814,1520717577,4,9,21,999,459,81,68,12,3.2,53.87,8.7,3.7,145.5,145
2053814,1520719341,4,9,21,999,458,81,68,12,3.2,53.87,8.71,3.7,146.4,145
2053814,1520721117,4,9,21,999,457,81,68,12,3.2,53.87,8.71,3.8,145.2,144
2053814,1520722898,4,9,21,999,456,81,68,12,3.2,53.87,8.71,3.8,145.6,145
2053814,1520724654,4,9,21,999,455,81,68,12,3.2,53.87,8.71,3.8,141.5,143
2053814,1520726379,4,9,21,999,454,81,68,12,3.2,53.87,8.71,3.9,145.1,143
2053814,1520728101,4,9,21,999,453,81,68,12,3.2,53.87,8.71,4,142.7,142
2053814,1520742039,4,9,21,999,445,81,68,12,3.2,53.86,8.72,4.4,136.7,135
2053814,1520743784,4,9,21,999,444,81,68,12,3.2,53.86,8.72,4.5,137.6,135
2053814,1520745512,4,9,21,999,443,81,68,12,3.2,53.86,8.72,4.6,138.2,136
2053814,1520747224,4,9,21,999,442,81,68,12,3.2,53.86,8.73,4.8,134.2,135
2053814,1520754170,4,9,21,999,438,81,68,12,3.2,53.86,8.73,5.2,137.4,135
2053814,1520748956,4,9,21,999,441,81,68,12,3.2,53.86,8.73,5,134.3,136
2053814,1520750682,4,9,21,999,440,81,68,12,3.2,53.86,8.73,5.1,132.7,135
2053814,1520752441,4,9,21,999,439,81,68,12,3.2,53.86,8.73,5.2,132.5,134
2053814,1521249423,5,9,3,999,117,81,68,12,3.2,53.61,9.55,8.6,125,124
2053814,1520755865,4,9,21,999,437,81,68,12,3.2,53.85,8.73,5.2,138.6,132
2053814,1520757569,4,9,21,999,436,81,68,12,3.2,53.85,8.74,4.9,134.4,133
2053814,1520759285,4,9,21,999,435,81,68,12,3.2,53.85,8.74,5.1,135.9,132
2053814,1520761001,4,9,22,999,434,81,68,12,3.2,53.85,8.74,5.4,137.1,132
2053814,1520762664,4,9,22,999,433,81,68,12,3.2,53.85,8.74,5.2,136,132
2053814,1520764387,4,9,22,999,432,81,68,12,3.2,53.85,8.74,5.2,137.7,133
2053814,1521263517,5,9,3,999,107,81,68,12,3.2,53.59,9.59,8.9,136.5,135
2053814,1520766148,4,9,22,999,431,81,68,12,3.2,53.85,8.74,5.1,137,133
2053814,1520767902,4,9,22,999,430,81,68,12,3.2,53.85,8.75,5,139.8,130
2053814,1520769628,4,9,22,999,429,81,68,12,3.2,53.85,8.75,5.1,134.7,129
2053814,1521267735,5,9,3,999,104,81,68,12,3.2,53.59,9.59,8.5,137,133
2053814,1520771356,4,9,22,999,428,81,68,12,3.2,53.84,8.75,5.2,136.5,125
2053814,1520773071,4,9,22,999,427,81,68,12,3.2,53.84,8.75,5.3,129,124
2053814,1520776394,4,9,22,999,425,81,68,12,3.2,53.84,8.75,5.3,133.5,125
2053814,1520778102,4,9,22,999,424,81,68,12,3.2,53.84,8.76,5.3,135.1,118
2053814,1520779809,4,9,22,999,423,81,68,12,3.2,53.84,8.76,5,115.2,114
2053814,1520781524,4,9,22,999,422,81,68,12,3.2,53.84,8.76,5.1,119.2,113
2053814,1520783240,4,9,22,999,421,81,68,12,3.2,53.84,8.76,5,119,114
2053814,1521246607,5,9,3,999,119,81,68,12,3.2,53.61,9.55,8.7,127.6,124
2053814,1520784967,4,9,22,999,420,81,68,12,3.2,53.84,8.76,5.1,123.8,113
2053814,1520786713,4,9,22,999,419,81,68,12,3.2,53.84,8.77,5.1,118.9,113
2053814,1521280506,5,9,3,999,95,81,68,12,3.2,53.57,9.62,8.8,124.7,123
2053814,1521281925,5,9,3,999,94,81,68,12,3.2,53.57,9.63,8.6,126.1,123
2053814,1521283333,5,9,3,999,93,81,68,12,3.2,53.57,9.63,8.5,126.4,124
2053814,1520788430,4,9,22,999,418,81,68,12,3.2,53.84,8.77,5.3,121.2,107
2053814,1520790198,4,9,22,999,417,81,68,12,3.2,53.84,8.77,5.3,104.5,105
2053814,1521248025,5,9,3,999,118,81,68,12,3.2,53.61,9.55,8.7,125.6,123
2053814,1520791965,4,9,22,999,416,81,68,12,3.2,53.84,8.77,5.2,105.9,105
2053814,1520793712,4,9,22,999,415,81,68,12,3.2,53.84,8.78,5.3,107,105
2053814,1520795438,4,9,22,999,414,81,68,12,3.2,53.84,8.78,5.3,103.6,103
2053814,1520797179,4,9,22,999,413,81,68,12,3.2,53.83,8.78,5.4,105.9,103
2053814,1520798910,4,9,22,999,412,81,68,12,3.2,53.83,8.78,5.5,106,103
2053814,1520800629,4,9,22,999,411,81,68,12,3.2,53.83,8.79,5.5,104.1,99
2053814,1520802373,4,9,22,999,410,81,68,12,3.2,53.83,8.79,5.5,104.6,99
2053814,1520804118,4,9,22,999,409,81,68,12,3.2,53.83,8.79,5.5,102.9,94
2053814,1520805818,4,9,22,999,408,81,68,12,3.2,53.83,8.79,5.5,97.6,93
2053814,1520807535,4,9,22,999,407,81,68,12,3.2,53.83,8.8,5.5,98.3,94
2053814,1520809260,4,9,22,999,406,81,68,12,3.2,53.83,8.8,5.5,98.7,93
2053814,1520810997,4,9,22,999,405,81,68,12,3.2,53.83,8.8,5.5,101.2,90
2053814,1520812719,4,9,22,999,404,81,68,12,3.2,53.83,8.8,5.4,90,88
2053814,1520814432,4,9,22,999,403,81,68,12,3.2,53.83,8.81,5.3,90,87
2053814,1520816134,4,9,22,999,402,81,68,12,3.2,53.83,8.81,5.5,90,87
2053814,1521310114,5,9,4,999,74,81,68,12,3.2,53.56,9.7,8.8,98.1,95
2053814,1520817834,4,9,22,999,401,81,68,12,3.2,53.83,8.81,5.3,90,86
2053814,1520819541,4,9,22,999,400,81,68,12,3.2,53.83,8.81,5.5,90,85
2053814,1520821259,4,9,22,999,399,81,68,12,3.2,53.83,8.82,5.5,90,86
2053814,1520822982,4,9,22,999,398,81,68,12,3.2,53.83,8.82,5.5,90,86
2053814,1520824683,4,9,22,999,397,81,68,12,3.2,53.83,8.82,5.5,90,82
2053814,1520828106,4,9,22,999,395,81,68,12,3.2,53.83,8.83,5.5,81.5,83
2053814,1520829784,4,9,22,999,394,81,68,12,3.2,53.83,8.83,5.7,87.2,87
2053814,1520833168,4,9,22,999,392,81,68,12,3.2,53.83,8.84,6.1,89.1,88
2053814,1520836542,4,9,22,999,390,81,68,12,3.2,53.83,8.84,6.3,90,88
2053814,1520838206,4,9,22,999,389,81,68,12,3.2,53.83,8.84,6.3,90,87
2053814,1520839853,4,9,22,999,388,81,68,12,3.2,53.83,8.85,6.4,90,87
2053814,1520841550,4,9,22,999,387,81,68,12,3.2,53.83,8.85,6.3,90,86
2053814,1521328402,5,9,4,999,61,81,68,12,3.2,53.55,9.76,8.7,99.4,96
2053814,1520843211,4,9,22,999,386,81,68,12,3.2,53.83,8.85,6.3,90,86
2053814,1520844876,4,9,22,999,385,81,68,12,3.2,53.83,8.86,6.4,90,81
2053814,1520846528,4,9,22,999,384,81,68,12,3.2,53.83,8.86,6.5,83.7,81
2053814,1520848171,4,9,22,999,383,81,68,12,3.2,53.83,8.86,6.5,83.7,81
2053814,1520849817,4,9,22,999,382,81,68,12,3.2,53.83,8.87,6.5,83.7,81
2053814,1520851454,4,9,22,999,381,81,68,12,3.2,53.83,8.87,6.5,83.4,82
2053814,1520853109,4,9,22,999,380,81,68,12,3.2,53.83,8.87,6.6,83.9,82
2053814,1520856423,4,9,22,999,378,81,68,12,3.2,53.83,8.88,6.5,81.1,80
2053814,1520858071,4,9,22,999,377,81,68,12,3.2,53.83,8.88,6.4,82.1,80
2053814,1520859711,4,9,22,999,376,81,68,12,3.2,53.83,8.88,6.4,83,80
2053814,1520861352,4,9,22,999,375,81,68,12,3.2,53.84,8.89,6.3,81.5,80
2053814,1521344011,5,9,4,999,50,81,68,12,3.2,53.55,9.8,9,107.4,105
2053814,1520863011,4,9,23,999,374,81,68,12,3.2,53.84,8.89,6.3,81.9,80
2053814,1520864657,4,9,23,999,373,81,68,12,3.2,53.84,8.89,6.2,81.7,81
2053814,1520866310,4,9,23,999,372,81,68,12,3.2,53.84,8.9,6.1,81.8,81
2053814,1520869614,4,9,23,999,370,81,68,12,3.2,53.84,8.9,6.1,82.9,81
2053814,1520871227,4,9,23,999,369,81,68,12,3.2,53.84,8.9,6.1,82.1,80
2053814,1521352579,5,9,4,999,44,81,68,12,3.2,53.54,9.82,8.8,106.8,105
2053814,1520872840,4,9,23,999,368,81,68,12,3.2,53.84,8.91,6.1,82.6,80
2053814,1520874474,4,9,23,999,367,81,68,12,3.2,53.84,8.91,6.1,82.3,80
2053814,1520876093,4,9,23,999,366,81,68,12,3.2,53.84,8.91,6,82.3,81
2053814,1520877727,4,9,23,999,365,81,68,12,3.2,53.84,8.92,5.8,82.8,80
2053814,1520879319,4,9,23,999,364,81,68,12,3.2,53.84,8.92,5.8,83.1,81
2053814,1520880913,4,9,23,999,363,81,68,12,3.2,53.84,8.92,5.9,82.2,80
2053814,1520882528,4,9,23,999,362,81,68,12,3.2,53.84,8.92,5.9,81.4,80
2053814,1521364131,5,9,4,999,36,81,68,12,3.2,53.54,9.86,12.1,104.9,100
2053814,1520884144,4,9,23,999,361,81,68,12,3.2,53.84,8.93,5.9,81.3,81
2053814,1520885728,4,9,23,999,360,81,68,12,3.2,53.84,8.93,5.8,82.4,80
2053814,1520887312,4,9,23,999,359,81,68,12,3.2,53.84,8.93,5.8,81.6,81
2053814,1521369912,5,9,4,999,32,81,68,12,3.2,53.54,9.88,11.7,93,91
2053814,1520888947,4,9,23,999,358,81,68,12,3.2,53.84,8.94,5.7,79.4,80
2053814,1520890573,4,9,23,999,357,81,68,12,3.2,53.84,8.94,5.4,78.2,79
2053814,1520892165,4,9,23,999,356,81,68,12,3.2,53.84,8.94,5.2,82.9,80
2053814,1520893754,4,9,23,999,355,81,68,12,3.2,53.84,8.94,5.1,80.8,78
2053814,1520895335,4,9,23,999,354,81,68,12,3.2,53.84,8.95,5,81.6,78
2053814,1520896904,4,9,23,999,353,81,68,12,3.2,53.84,8.95,5.2,81.3,78
2053814,1520898481,4,9,23,999,352,81,68,12,3.2,53.84,8.95,5.1,80.4,78
2053814,1521381541,5,9,4,999,24,81,68,12,3.2,53.53,9.92,10.9,118.8,131
2053814,1521383018,5,9,4,999,23,81,68,12,3.2,53.53,9.93,9.7,135.3,142
2053814,1520900031,4,9,23,999,351,81,68,12,3.2,53.84,8.95,5.1,80.7,78
2053814,1520901580,4,9,23,999,350,81,68,12,3.2,53.84,8.95,5.2,81.4,78
2053814,1521387396,5,9,4,999,20,81,68,12,3.2,53.53,9.93,9.7,173.3,177
2053814,1520903169,4,9,23,999,349,81,68,12,3.2,53.84,8.96,5.2,82.2,77
2053814,1520904736,4,9,23,999,348,81,68,12,3.2,53.84,8.96,5.2,78.3,76
2053814,1520906301,4,9,23,999,347,81,68,12,3.2,53.84,8.96,5.3,77.4,77
2053814,1520907870,4,9,23,999,346,81,68,12,3.2,53.84,8.96,5.4,78.3,77
2053814,1520909431,4,9,23,999,345,81,68,12,3.2,53.84,8.97,5.5,78.1,76
2053814,1520910993,4,9,23,999,344,81,68,12,3.2,53.84,8.97,5.6,79.3,76
2053814,1520912588,4,9,23,999,343,81,68,12,3.2,53.84,8.97,5.6,78.4,76
2053814,1520914185,4,9,23,999,342,81,68,12,3.2,53.84,8.97,5.7,79.7,77
2053814,1520915742,4,9,23,999,341,81,68,12,3.2,53.84,8.98,5.8,79.3,77
2053814,1520917340,4,9,23,999,340,81,68,12,3.2,53.84,8.98,5.8,79.4,77
2053814,1520918905,4,9,23,999,339,81,68,12,3.2,53.84,8.98,5.8,79.7,77
2053814,1520920498,4,9,23,999,338,81,68,12,3.2,53.84,8.99,5.9,79.5,77
2053814,1520923628,4,9,23,999,336,81,68,12,3.2,53.85,8.99,6.1,70.7,73
2053814,1520925224,4,9,23,999,335,81,68,12,3.2,53.85,8.99,6.1,74,74
2053814,1520926822,4,9,23,999,334,81,68,12,3.2,53.85,9,6.1,74.7,73
2053814,1521409649,5,9,5,999,5,81,68,12,3.2,53.5,9.95,1.5,118.7,64
2053814,1520930009,4,9,23,999,332,81,68,12,3.2,53.85,9,6.3,68,68
2053814,1520933184,4,9,23,999,330,81,68,12,3.2,53.85,9.01,6.6,68.7,66
2053814,1520934785,4,9,23,999,329,81,68,12,3.2,53.85,9.01,6.6,65.8,66
2053814,1521415795,5,9,5,999,1,81,68,12,3.2,53.5,9.95,0.5,57.4,57
2053814,1521417355,5,9,5,999,0,81,68,12,3.2,53.5,9.95,0.3,64.7,57
2053814,1520936409,4,9,23,999,328,81,68,12,3.2,53.85,9.01,6.6,66.1,67
2053814,1520937994,4,9,23,999,327,81,68,12,3.2,53.85,9.02,6.4,67.4,68
2053814,1520939592,4,9,23,999,326,81,68,12,3.2,53.85,9.02,6.4,69.3,69
2053814,1520941210,4,9,23,999,325,81,68,12,3.2,53.85,9.02,6.3,69.9,68
2053814,1520942756,4,9,23,999,324,81,68,12,3.2,53.85,9.02,6.4,70,68
2053814,1520944314,4,9,23,999,323,81,68,12,3.2,53.85,9.03,6.4,70.1,68
2053814,1520945890,4,9,23,999,322,81,68,12,3.2,53.85,9.03,6.4,70.1,69
2053814,1520947453,4,9,23,999,321,81,68,12,3.2,53.85,9.03,6.4,67.6,66
2053814,1520949021,4,9,23,999,320,81,68,12,3.2,53.86,9.04,6.5,67.1,66
2053814,1520950576,4,9,23,999,319,81,68,12,3.2,53.86,9.04,6.7,68,66
2053814,1520952131,4,9,23,999,318,81,68,12,3.2,53.86,9.04,6.7,67.9,66
2053814,1520953531,4,9,23,999,317,81,68,12,3.2,53.86,9.04,6.7,67.6,66
2053814,1520955096,4,9,23,999,316,81,68,12,3.2,53.86,9.05,6.7,68.2,67
2053814,1520959736,5,9,0,999,313,81,68,12,3.2,53.86,9.06,6.9,67.9,66
2053814,1520962848,5,9,0,999,311,81,68,12,3.2,53.86,9.06,7.1,66.7,66
2053814,1520964425,5,9,0,999,310,81,68,12,3.2,53.86,9.07,7.1,67.1,67
2053814,1520965960,5,9,0,999,309,81,68,12,3.2,53.86,9.07,7.1,67.5,67
2053814,1520967521,5,9,0,999,308,81,68,12,3.2,53.86,9.07,7.3,67.2,67
2053814,1520969079,5,9,0,999,307,81,68,12,3.2,53.87,9.07,7.4,66.3,67
2053814,1520972180,5,9,0,999,305,81,68,12,3.2,53.87,9.08,7.4,65.2,67
2053814,1520975281,5,9,0,999,303,81,68,12,3.2,53.87,9.09,7,66.7,70
2053814,1520976817,5,9,0,999,302,81,68,12,3.2,53.87,9.09,7.1,68,70
2053814,1520978392,5,9,0,999,301,81,68,12,3.2,53.87,9.09,7.1,68.4,71
2053814,1520981398,5,9,0,999,299,81,68,12,3.2,53.87,9.1,7,80,81
2053814,1520982984,5,9,0,999,298,81,68,12,3.2,53.87,9.1,7.1,80.5,81
2053814,1520986124,5,9,0,999,296,81,68,12,3.2,53.87,9.11,7.3,82.6,83
2053814,1520987681,5,9,0,999,295,81,68,12,3.2,53.87,9.11,7.4,82.7,84
2053814,1520989227,5,9,0,999,294,81,68,12,3.2,53.87,9.12,7.4,83.1,84
2053814,1520990776,5,9,0,999,293,81,68,12,3.2,53.87,9.12,7.5,84.3,85
2053814,1520992324,5,9,0,999,292,81,68,12,3.2,53.87,9.12,7.6,88.9,88
2053814,1520993845,5,9,0,999,291,81,68,12,3.2,53.87,9.13,7.6,87.8,88
2053814,1520995379,5,9,0,999,290,81,68,12,3.2,53.87,9.13,7.6,87.8,88
2053814,1520996935,5,9,0,999,289,81,68,12,3.2,53.87,9.13,7.6,88.4,88
2053814,1520998480,5,9,0,999,288,81,68,12,3.2,53.87,9.14,7.6,88.5,88
2053814,1521000006,5,9,0,999,287,81,68,12,3.2,53.87,9.14,7.7,87.9,88
2053814,1521003068,5,9,0,999,285,81,68,12,3.2,53.87,9.15,7.8,88.3,89
2053814,1521004600,5,9,0,999,284,81,68,12,3.2,53.87,9.15,7.8,89.3,89
2053814,1521007629,5,9,0,999,282,81,68,12,3.2,53.87,9.16,7.8,89,89
2053814,1521010648,5,9,0,999,280,81,68,12,3.2,53.87,9.17,7.8,90,89
2053814,1521012186,5,9,0,999,279,81,68,12,3.2,53.87,9.17,7.6,90,88
2053814,1521015251,5,9,0,999,277,81,68,12,3.2,53.87,9.18,7.5,90,89
2053814,1521016774,5,9,0,999,276,81,68,12,3.2,53.87,9.18,7.5,90,89
2053814,1521019806,5,9,0,999,274,81,68,12,3.2,53.87,9.19,7.4,90,89
2053814,1521021303,5,9,0,999,273,81,68,12,3.2,53.87,9.19,7.6,90,88
2053814,1521024338,5,9,0,999,271,81,68,12,3.2,53.87,9.2,7.7,88.5,89
2053814,1521025858,5,9,0,999,270,81,68,12,3.2,53.87,9.2,7.7,93.9,96
2053814,1521027430,5,9,0,999,269,81,68,12,3.2,53.87,9.21,7.7,97,98
2053814,1521028965,5,9,0,999,268,81,68,12,3.2,53.87,9.21,7.7,96.7,98
2053814,1521032013,5,9,0,999,266,81,68,12,3.2,53.87,9.22,7.8,102.1,103
2053814,1521033569,5,9,0,999,265,81,68,12,3.2,53.87,9.22,7.8,101.4,103
2053814,1521035123,5,9,0,999,264,81,68,12,3.2,53.87,9.23,7.9,101.6,103
2053814,1521036645,5,9,0,999,263,81,68,12,3.2,53.87,9.23,7.9,101.9,103
2053814,1521038146,5,9,0,999,262,81,68,12,3.2,53.87,9.23,7.8,101.5,103
2053814,1521039697,5,9,0,999,261,81,68,12,3.2,53.87,9.24,7.8,107.6,108
2053814,1521041245,5,9,0,999,260,81,68,12,3.2,53.87,9.24,7.8,114.1,113
2053814,1521042797,5,9,0,999,259,81,68,12,3.2,53.87,9.24,7.7,113.5,113
2053814,1521044313,5,9,0,999,258,81,68,12,3.2,53.87,9.25,7.8,114.3,113
2053814,1521045818,5,9,0,999,257,81,68,12,3.2,53.87,9.25,7.8,112.5,113
2053814,1521047352,5,9,0,999,256,81,68,12,3.2,53.87,9.25,7.9,116,115
2053814,1521048872,5,9,0,999,255,81,68,12,3.2,53.87,9.26,7.9,115.5,115
2053814,1521050396,5,9,1,999,254,81,68,12,3.2,53.86,9.26,8,115.5,115
2053814,1521051925,5,9,1,999,253,81,68,12,3.2,53.86,9.26,8,115.2,115
2053814,1521053404,5,9,1,999,252,81,68,12,3.2,53.86,9.27,8.1,114.7,115
2053814,1521056435,5,9,1,999,250,81,68,12,3.2,53.86,9.27,8.1,116.1,118
2053814,1521057953,5,9,1,999,249,81,68,12,3.2,53.86,9.28,8.1,117.8,119
2053814,1521059462,5,9,1,999,248,81,68,12,3.2,53.86,9.28,8.1,120.3,120
2053814,1521060993,5,9,1,999,247,81,68,12,3.2,53.86,9.28,8.2,124.9,126
2053814,1521062508,5,9,1,999,246,81,68,12,3.2,53.86,9.29,8,127.2,126
2053814,1521064028,5,9,1,999,245,81,68,12,3.2,53.85,9.29,7.9,126.3,126
2053814,1521065531,5,9,1,999,244,81,68,12,3.2,53.85,9.29,8,126.2,125
2053814,1521067010,5,9,1,999,243,81,68,12,3.2,53.85,9.3,7.9,125.6,126
2053814,1521068540,5,9,1,999,242,81,68,12,3.2,53.85,9.3,7.9,128,128
2053814,1521070068,5,9,1,999,241,81,68,12,3.2,53.85,9.3,7.9,127.9,128
2053814,1521071592,5,9,1,999,240,81,68,12,3.2,53.85,9.3,8,127.3,129
2053814,1521073101,5,9,1,999,239,81,68,12,3.2,53.85,9.31,8.1,128.8,129
2053814,1521074663,5,9,1,999,238,81,68,12,3.2,53.84,9.31,8.1,128.1,130
2053814,1521076188,5,9,1,999,237,81,68,12,3.2,53.84,9.31,8.1,129.7,130
2053814,1521077707,5,9,1,999,236,81,68,12,3.2,53.84,9.32,8.1,130.9,131
2053814,1521079247,5,9,1,999,235,81,68,12,3.2,53.84,9.32,8.2,130.4,131
2053814,1521080783,5,9,1,999,234,81,68,12,3.2,53.84,9.32,8.1,133,133
2053814,1521082325,5,9,1,999,233,81,68,12,3.2,53.84,9.32,8.1,133.1,132
2053814,1521085373,5,9,1,999,231,81,68,12,3.2,53.83,9.33,8,133.6,132
2053814,1521088393,5,9,1,999,229,81,68,12,3.2,53.83,9.34,8.1,133,133
2053814,1521089901,5,9,1,999,228,81,68,12,3.2,53.83,9.34,8.2,133.4,133
2053814,1521091405,5,9,1,999,227,81,68,12,3.2,53.83,9.34,8.2,133,133
2053814,1521095915,5,9,1,999,224,81,68,12,3.2,53.82,9.35,8.1,149.6,149
2053814,1521097406,5,9,1,999,223,81,68,12,3.2,53.82,9.35,8.2,150.7,149
2053814,1521098911,5,9,1,999,222,81,68,12,3.2,53.82,9.35,8.2,150.3,149
2053814,1521100423,5,9,1,999,221,81,68,12,3.2,53.82,9.35,8.2,150.6,149
2053814,1521101924,5,9,1,999,220,81,68,12,3.2,53.81,9.36,8.3,150,148
2053814,1521106441,5,9,1,999,217,81,68,12,3.2,53.81,9.36,8.6,158.5,159
2053814,1521109447,5,9,1,999,215,81,68,12,3.2,53.8,9.37,8.6,160.7,159
2053814,1521110944,5,9,1,999,214,81,68,12,3.2,53.8,9.37,8.6,160.7,159
2053814,1521112437,5,9,1,999,213,81,68,12,3.2,53.8,9.37,8.6,161,159
2053814,1521113903,5,9,1,999,212,81,68,12,3.2,53.8,9.37,8.6,159.8,158
2053814,1521115384,5,9,1,999,211,81,68,12,3.2,53.79,9.37,8.7,159.8,158
2053814,1521116854,5,9,1,999,210,81,68,12,3.2,53.79,9.37,8.3,159.6,158
2053814,1521118341,5,9,1,999,209,81,68,12,3.2,53.79,9.37,8.1,159.6,158
2053814,1521119790,5,9,1,999,208,81,68,12,3.2,53.79,9.37,8.1,160.1,160
2053814,1521121228,5,9,1,999,207,81,68,12,3.2,53.79,9.38,8.1,162.6,161
2053814,1521122682,5,9,1,999,206,81,68,12,3.2,53.78,9.38,8.1,163,161
2053814,1521124137,5,9,1,999,205,81,68,12,3.2,53.78,9.38,8.1,163.5,160
2053814,1521125608,5,9,1,999,204,81,68,12,3.2,53.78,9.38,8.1,163.1,160
2053814,1521128486,5,9,1,999,202,81,68,12,3.2,53.78,9.38,8,161.2,158
2053814,1521140017,5,9,2,999,194,81,68,12,3.2,53.76,9.39,8.6,160.8,157
2053814,1521141453,5,9,2,999,193,81,68,12,3.2,53.76,9.39,8.7,161.5,158
2053814,1521144350,5,9,2,999,191,81,68,12,3.2,53.75,9.4,8.3,161.2,158
2053814,1521145815,5,9,2,999,190,81,68,12,3.2,53.75,9.4,8.3,161.5,157
2053814,1521147288,5,9,2,999,189,81,68,12,3.2,53.75,9.4,8.3,162.3,156
2053814,1521148747,5,9,2,999,188,81,68,12,3.2,53.74,9.4,8.3,155.4,148
2053814,1521150200,5,9,2,999,187,81,68,12,3.2,53.74,9.4,8.4,145.5,139
2053814,1521151623,5,9,2,999,186,81,68,12,3.2,53.74,9.4,8.6,139.4,136
2053814,1521154500,5,9,2,999,184,81,68,12,3.2,53.74,9.41,8.6,134.3,131
2053814,1521155953,5,9,2,999,183,81,68,12,3.2,53.74,9.41,8.7,131,127
2053814,1521157396,5,9,2,999,182,81,68,12,3.2,53.73,9.42,8.7,129.3,124
2053814,1521158844,5,9,2,999,181,81,68,12,3.2,53.73,9.42,8.6,123.9,120
2053814,1521163151,5,9,2,999,178,81,68,12,3.2,53.73,9.43,8.5,123.6,120
2053814,1521165993,5,9,2,999,176,81,68,12,3.2,53.73,9.44,8.5,123,118
2053814,1521167434,5,9,2,999,175,81,68,12,3.2,53.73,9.44,8.6,121.8,118
2053814,1521168848,5,9,2,999,174,81,68,12,3.2,53.72,9.44,8.5,121.8,118
2053814,1521170301,5,9,2,999,173,81,68,12,3.2,53.72,9.45,8.5,126,127
2053814,1521171753,5,9,2,999,172,81,68,12,3.2,53.72,9.45,8.6,132.6,131
2053814,1521173176,5,9,2,999,171,81,68,12,3.2,53.72,9.45,8.7,133.2,131
2053814,1521178915,5,9,2,999,167,81,68,12,3.2,53.71,9.46,8.6,135.4,136
2053814,1521184586,5,9,2,999,163,81,68,12,3.2,53.71,9.47,8.6,141,141
2053814,1521186010,5,9,2,999,162,81,68,12,3.2,53.7,9.48,8.6,146.9,144
2053814,1521187453,5,9,2,999,161,81,68,12,3.2,53.7,9.48,8.6,146.9,144
2053814,1521188887,5,9,2,999,160,81,68,12,3.2,53.7,9.48,8.7,148.7,146
2053814,1521191694,5,9,2,999,158,81,68,12,3.2,53.7,9.49,8.6,152.8,152
2053814,1521193128,5,9,2,999,157,81,68,12,3.2,53.69,9.49,8.6,159.7,160
2053814,1521194544,5,9,2,999,156,81,68,12,3.2,53.69,9.49,8.7,161.9,160
2053814,1521200198,5,9,2,999,152,81,68,12,3.2,53.68,9.49,8.5,164,163
2053814,1521201624,5,9,2,999,151,81,68,12,3.2,53.68,9.49,8.6,165.1,163
2053814,1521203053,5,9,2,999,150,81,68,12,3.2,53.68,9.5,8.7,164.1,161
2053814,1521204447,5,9,2,999,149,81,68,12,3.2,53.67,9.5,8.9,164.1,162
2053814,1521207341,5,9,2,999,147,81,68,12,3.2,53.67,9.5,8.5,162.9,160
2053814,1521208748,5,9,2,999,146,81,68,12,3.2,53.67,9.5,8.5,162.6,161
2053814,1521212900,5,9,2,999,143,81,68,12,3.2,53.66,9.5,8.5,161.6,162
2053814,1521218598,5,9,2,999,139,81,68,12,3.2,53.65,9.51,8.7,162.4,161
2053814,1521220004,5,9,2,999,138,81,68,12,3.2,53.65,9.51,8.8,163.6,163
2053814,1521221403,5,9,2,999,137,81,68,12,3.2,53.65,9.51,8.8,164.3,163
2053814,1521222845,5,9,2,999,136,81,68,12,3.2,53.65,9.51,8.6,164.8,163
2053814,1521224236,5,9,2,999,135,81,68,12,3.2,53.64,9.51,8.4,164.2,162
2053814,1521228373,5,9,3,999,132,81,68,12,3.2,53.64,9.52,8.7,160.5,155
2053814,1521229765,5,9,3,999,131,81,68,12,3.2,53.63,9.52,8.7,156,154
2053814,1521231174,5,9,3,999,130,81,68,12,3.2,53.63,9.52,8.9,155.6,154
2053814,1521232597,5,9,3,999,129,81,68,12,3.2,53.63,9.52,8.9,155.6,152
2053814,1521234009,5,9,3,999,128,81,68,12,3.2,53.63,9.52,8.9,153,151
2053814,1521235442,5,9,3,999,127,81,68,12,3.2,53.62,9.53,8.7,150.8,150
2053814,1521236844,5,9,3,999,126,81,68,12,3.2,53.62,9.53,8.6,148,145
2053814,1521238237,5,9,3,999,125,81,68,12,3.2,53.62,9.53,8.5,147.1,145
2053814,1521241040,5,9,3,999,123,81,68,12,3.2,53.62,9.53,8.3,130.6,124
2053814,1521242431,5,9,3,999,122,81,68,12,3.2,53.62,9.54,8.6,128.8,123
2053814,1521262093,5,9,3,999,108,81,68,12,3.2,53.6,9.58,8.9,135.6,135
2053814,1520956647,4,9,23,999,315,81,68,12,3.2,53.86,9.05,6.8,67.9,66
2053814,1520958189,5,9,0,999,314,81,68,12,3.2,53.86,9.05,6.8,67.7,66
