
@relation 'AIS'
@attribute AgentLatitude numeric
@attribute AgentRemainingTravelTimeInMinutes numeric
@attribute AgentSOG numeric
@attribute AgentCOG numeric
@attribute Latitude numeric
@attribute Longitude numeric
@attribute WeekdayInt numeric
@attribute WeekOfYearInt numeric
@attribute HourInt numeric
@attribute Length numeric
@attribute Breadth numeric
@attribute Draught numeric
@attribute SOG numeric
@attribute COG numeric
@attribute TripID numeric
@attribute time date 'yyyy-MM-dd HH:mm'
@attribute RemainingTravelTimeInMinutes2 numeric

@data
54.5,86,16.6,26,54.44,11.67,0,15,23,154,24,8.57,16.5,116,393533,'2016-04-11 23:31:00',1059
54.5,85,16.6,26,54.44,11.68,0,15,23,154,24,8.57,16.4,117,393533,'2016-04-11 23:32:00',1058
54.5,84,16.6,26,54.44,11.69,0,15,23,154,24,8.57,16.4,117,393533,'2016-04-11 23:33:00',1057
54.5,83,16.6,26,54.43,11.69,0,15,23,154,24,8.57,16.4,117,393533,'2016-04-11 23:34:00',1056
54.5,82,16.6,26,54.43,11.7,0,15,23,154,24,8.57,16.4,117,393533,'2016-04-11 23:35:00',1055
54.5,81,16.6,26,54.43,11.71,0,15,23,154,24,8.57,16.5,118,393533,'2016-04-11 23:36:00',1054
54.5,80,16.6,26,54.43,11.71,0,15,23,154,24,8.57,16.5,117,393533,'2016-04-11 23:37:00',1053
54.5,79,16.6,26,54.42,11.72,0,15,23,154,24,8.57,16.5,114.6,393533,'2016-04-11 23:38:00',1052
54.5,78,16.6,26,54.42,11.73,0,15,23,154,24,8.57,16.6,115,393533,'2016-04-11 23:39:00',1051
54.5,76,16.6,26,54.42,11.74,0,15,23,154,24,8.57,16.6,115,393533,'2016-04-11 23:41:00',1049
54.5,75,16.6,26,54.42,11.74,0,15,23,154,24,8.57,16.6,115,393533,'2016-04-11 23:42:00',1048
54.5,74,16.6,26,54.42,11.75,0,15,23,154,24,8.57,16.5,115,393533,'2016-04-11 23:43:00',1047
54.5,73,16.6,26,54.41,11.76,0,15,23,154,24,8.57,16.6,115,393533,'2016-04-11 23:44:00',1046
54.5,72,16.6,26,54.41,11.76,0,15,23,154,24,8.57,16.6,115,393533,'2016-04-11 23:45:00',1045
54.5,126,16.6,26,54.52,11.38,0,15,22,154,24,8.57,16.5,111.9,393533,'2016-04-11 22:51:00',1099
54.5,72,16.6,26,54.41,11.77,0,15,23,154,24,8.57,16.6,114.7,393533,'2016-04-11 23:45:00',1045
54.5,125,16.6,26,54.52,11.39,0,15,22,154,24,8.57,16.4,112.9,393533,'2016-04-11 22:52:00',1098
54.5,71,16.6,26,54.41,11.78,0,15,23,154,24,8.57,16.5,110.8,393533,'2016-04-11 23:46:00',1044
54.5,70,16.6,26,54.41,11.79,0,15,23,154,24,8.57,16.4,106.6,393533,'2016-04-11 23:47:00',1043
54.5,69,16.6,26,54.41,11.79,0,15,23,154,24,8.57,16.2,93.1,393533,'2016-04-11 23:48:00',1042
54.5,68,16.6,26,54.41,11.8,0,15,23,154,24,8.57,16.3,90,393533,'2016-04-11 23:49:00',1041
54.5,67,16.6,26,54.41,11.81,0,15,23,154,24,8.57,16.4,90,393533,'2016-04-11 23:50:00',1040
54.5,66,16.6,26,54.41,11.82,0,15,23,154,24,8.57,16.6,90,393533,'2016-04-11 23:51:00',1039
54.61,148,17.6,81,54.75,13.4,1,15,3,154,24,8.57,16.9,91,393533,'2016-04-12 03:42:00',808
54.5,65,16.6,26,54.41,11.82,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:52:00',1038
54.5,64,16.6,26,54.41,11.83,0,15,23,154,24,8.57,16.6,90,393533,'2016-04-11 23:53:00',1037
54.5,63,16.6,26,54.41,11.84,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:54:00',1036
54.5,62,16.6,26,54.41,11.85,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:55:00',1035
54.5,61,16.6,26,54.41,11.86,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:56:00',1034
54.5,59,16.6,26,54.41,11.87,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:58:00',1032
54.5,58,16.6,26,54.41,11.88,0,15,23,154,24,8.57,16.5,90,393533,'2016-04-11 23:59:00',1031
54.5,338,16.6,26,54.36,10.14,0,15,19,154,24,8.57,0.4,104,393533,'2016-04-11 19:19:00',1311
54.5,337,16.6,26,54.36,10.14,0,15,19,154,24,8.57,1.1,103,393533,'2016-04-11 19:20:00',1310
54.5,336,16.6,26,54.36,10.14,0,15,19,154,24,8.57,1.9,103,393533,'2016-04-11 19:21:00',1309
54.5,332,16.6,26,54.36,10.14,0,15,19,154,24,8.57,5.1,105.3,393533,'2016-04-11 19:25:00',1305
54.5,331,16.6,26,54.36,10.15,0,15,19,154,24,8.57,7.7,93.7,393533,'2016-04-11 19:26:00',1304
54.5,329,16.6,26,54.36,10.15,0,15,19,154,24,8.57,8.6,90.6,393533,'2016-04-11 19:28:00',1302
54.5,328,16.6,26,54.36,10.16,0,15,19,154,24,8.57,9.3,86.3,393533,'2016-04-11 19:29:00',1301
54.5,327,16.6,26,54.36,10.16,0,15,19,154,24,8.57,9.6,72.3,393533,'2016-04-11 19:30:00',1300
54.5,57,16.6,26,54.41,11.89,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:00:00',1030
54.5,56,16.6,26,54.41,11.89,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:01:00',1029
54.5,55,16.6,26,54.41,11.9,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:02:00',1028
54.5,54,16.6,26,54.41,11.91,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:03:00',1027
54.5,53,16.6,26,54.41,11.92,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:04:00',1026
54.5,52,16.6,26,54.41,11.93,1,15,0,154,24,8.57,16.6,90,393533,'2016-04-12 00:05:00',1025
54.5,51,16.6,26,54.41,11.93,1,15,0,154,24,8.57,16.4,90,393533,'2016-04-12 00:06:00',1024
54.5,50,16.6,26,54.41,11.94,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:07:00',1023
54.5,49,16.6,26,54.41,11.95,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:08:00',1022
54.5,48,16.6,26,54.41,11.96,1,15,0,154,24,8.57,16.6,90,393533,'2016-04-12 00:09:00',1021
54.5,47,16.6,26,54.41,11.97,1,15,0,154,24,8.57,16.6,90,393533,'2016-04-12 00:10:00',1020
54.5,46,16.6,26,54.41,11.97,1,15,0,154,24,8.57,16.6,91,393533,'2016-04-12 00:11:00',1019
54.5,45,16.6,26,54.41,11.98,1,15,0,154,24,8.57,16.5,90,393533,'2016-04-12 00:12:00',1018
54.5,44,16.6,26,54.41,11.99,1,15,0,154,24,8.57,16.5,91,393533,'2016-04-12 00:13:00',1017
54.5,43,16.6,26,54.41,12,1,15,0,154,24,8.57,16.5,91,393533,'2016-04-12 00:14:00',1016
54.5,42,16.6,26,54.41,12,1,15,0,154,24,8.57,16.4,91.3,393533,'2016-04-12 00:15:00',1015
54.5,39,16.6,26,54.41,12.02,1,15,0,154,24,8.57,16.4,90,393533,'2016-04-12 00:18:00',1012
54.5,38,16.6,26,54.41,12.03,1,15,0,154,24,8.57,16.5,91,393533,'2016-04-12 00:19:00',1011
54.5,37,16.6,26,54.41,12.04,1,15,0,154,24,8.57,16.5,91,393533,'2016-04-12 00:20:00',1010
54.5,36,16.6,26,54.41,12.04,1,15,0,154,24,8.57,16.5,91,393533,'2016-04-12 00:21:00',1009
54.5,35,16.6,26,54.41,12.05,1,15,0,154,24,8.57,16.5,89.7,393533,'2016-04-12 00:22:00',1008
54.5,34,16.6,26,54.41,12.06,1,15,0,154,24,8.57,16.5,89,393533,'2016-04-12 00:23:00',1007
54.5,33,16.6,26,54.41,12.07,1,15,0,154,24,8.57,16.5,89,393533,'2016-04-12 00:24:00',1006
54.5,286,16.6,26,54.47,10.27,0,15,20,154,24,8.57,6,349.6,393533,'2016-04-11 20:11:00',1259
54.5,32,16.6,26,54.41,12.08,1,15,0,154,24,8.57,16.6,89,393533,'2016-04-12 00:25:00',1005
54.5,31,16.6,26,54.41,12.08,1,15,0,154,24,8.57,16.6,89,393533,'2016-04-12 00:26:00',1004
54.5,30,16.6,26,54.41,12.09,1,15,0,154,24,8.57,16.6,89,393533,'2016-04-12 00:27:00',1003
54.5,29,16.6,26,54.41,12.1,1,15,0,154,24,8.57,16.7,89,393533,'2016-04-12 00:28:00',1002
54.5,28,16.6,26,54.41,12.11,1,15,0,154,24,8.57,16.7,89,393533,'2016-04-12 00:29:00',1001
54.5,27,16.6,26,54.41,12.12,1,15,0,154,24,8.57,16.8,90,393533,'2016-04-12 00:30:00',1000
54.5,26,16.6,26,54.41,12.12,1,15,0,154,24,8.57,16.8,89,393533,'2016-04-12 00:31:00',999
54.5,25,16.6,26,54.41,12.13,1,15,0,154,24,8.57,16.8,89.3,393533,'2016-04-12 00:32:00',998
54.5,24,16.6,26,54.41,12.14,1,15,0,154,24,8.57,16.5,80.2,393533,'2016-04-12 00:33:00',997
54.5,22,16.6,26,54.41,12.15,1,15,0,154,24,8.57,15.9,45.2,393533,'2016-04-12 00:35:00',995
54.5,21,16.6,26,54.42,12.16,1,15,0,154,24,8.57,16.1,36.4,393533,'2016-04-12 00:36:00',994
54.5,20,16.6,26,54.42,12.16,1,15,0,154,24,8.57,16.4,32.9,393533,'2016-04-12 00:37:00',993
54.5,19,16.6,26,54.42,12.17,1,15,0,154,24,8.57,16.6,33.2,393533,'2016-04-12 00:38:00',992
54.5,18,16.6,26,54.43,12.17,1,15,0,154,24,8.57,16.6,33.9,393533,'2016-04-12 00:39:00',991
54.5,17,16.6,26,54.43,12.18,1,15,0,154,24,8.57,16.7,35.3,393533,'2016-04-12 00:40:00',990
54.61,94,17.6,81,54.69,13.84,1,15,4,154,24,8.57,17.7,106,393533,'2016-04-12 04:36:00',754
54.5,15,16.6,26,54.44,12.18,1,15,0,154,24,8.57,16.7,36,393533,'2016-04-12 00:42:00',988
54.61,91,17.6,81,54.68,13.85,1,15,4,154,24,8.57,17.7,106,393533,'2016-04-12 04:39:00',751
54.5,14,16.6,26,54.44,12.19,1,15,0,154,24,8.57,16.8,36,393533,'2016-04-12 00:43:00',987
54.5,13,16.6,26,54.45,12.19,1,15,0,154,24,8.57,16.7,36,393533,'2016-04-12 00:44:00',986
54.5,12,16.6,26,54.45,12.2,1,15,0,154,24,8.57,16.7,36.6,393533,'2016-04-12 00:45:00',985
54.5,11,16.6,26,54.45,12.2,1,15,0,154,24,8.57,16.7,33.6,393533,'2016-04-12 00:46:00',984
54.5,9,16.6,26,54.46,12.21,1,15,0,154,24,8.57,16.7,31,393533,'2016-04-12 00:48:00',982
54.5,263,16.6,26,54.49,10.38,0,15,20,154,24,8.57,14.1,70.9,393533,'2016-04-11 20:34:00',1236
54.5,262,16.6,26,54.49,10.38,0,15,20,154,24,8.57,14,70.9,393533,'2016-04-11 20:35:00',1235
54.5,261,16.6,26,54.49,10.39,0,15,20,154,24,8.57,13.2,71.2,393533,'2016-04-11 20:36:00',1234
54.5,8,16.6,26,54.47,12.22,1,15,0,154,24,8.57,16.8,31,393533,'2016-04-12 00:49:00',981
54.5,7,16.6,26,54.47,12.22,1,15,0,154,24,8.57,16.6,30.6,393533,'2016-04-12 00:50:00',980
54.5,6,16.6,26,54.47,12.22,1,15,0,154,24,8.57,16.7,30.6,393533,'2016-04-12 00:51:00',979
54.5,5,16.6,26,54.48,12.23,1,15,0,154,24,8.57,16.7,31,393533,'2016-04-12 00:52:00',978
54.5,3,16.6,26,54.49,12.24,1,15,0,154,24,8.57,16.6,28.6,393533,'2016-04-12 00:54:00',976
54.5,2,16.6,26,54.49,12.24,1,15,0,154,24,8.57,16.6,28.3,393533,'2016-04-12 00:55:00',975
54.5,1,16.6,26,54.49,12.24,1,15,0,154,24,8.57,16.5,26,393533,'2016-04-12 00:56:00',974
54.5,253,16.6,26,54.5,10.44,0,15,20,154,24,8.57,14,71.9,393533,'2016-04-11 20:44:00',1226
54.5,250,16.6,26,54.51,10.46,0,15,20,154,24,8.57,15.1,69,393533,'2016-04-11 20:47:00',1223
54.5,0,16.6,26,54.5,12.25,1,15,0,154,24,8.57,16.6,26,393533,'2016-04-12 00:57:00',973
54.5,1,16.6,26,54.5,12.25,1,15,0,154,24,8.57,16.9,26,393533,'2016-04-12 00:58:00',972
54.5,2,16.6,26,54.51,12.25,1,15,0,154,24,8.57,16.7,25.7,393533,'2016-04-12 00:59:00',971
54.61,310,17.6,81,54.51,12.26,1,15,1,154,24,8.57,16.8,21.6,393533,'2016-04-12 01:00:00',970
54.61,309,17.6,81,54.51,12.26,1,15,1,154,24,8.57,17,21.9,393533,'2016-04-12 01:01:00',969
54.5,243,16.6,26,54.52,10.5,0,15,20,154,24,8.57,16.3,65.6,393533,'2016-04-11 20:54:00',1216
54.5,243,16.6,26,54.52,10.51,0,15,20,154,24,8.57,16.4,64.9,393533,'2016-04-11 20:54:00',1216
54.61,308,17.6,81,54.52,12.26,1,15,1,154,24,8.57,17,21.9,393533,'2016-04-12 01:02:00',968
54.61,307,17.6,81,54.52,12.27,1,15,1,154,24,8.57,17,21.9,393533,'2016-04-12 01:03:00',967
54.61,306,17.6,81,54.53,12.27,1,15,1,154,24,8.57,17,21.9,393533,'2016-04-12 01:04:00',966
54.61,64,17.6,81,54.64,14.08,1,15,5,154,24,8.57,17.4,108,393533,'2016-04-12 05:06:00',724
54.61,304,17.6,81,54.54,12.27,1,15,1,154,24,8.57,17,20.9,393533,'2016-04-12 01:06:00',964
54.61,303,17.6,81,54.54,12.28,1,15,1,154,24,8.57,17,23.9,393533,'2016-04-12 01:07:00',963
54.61,302,17.6,81,54.54,12.28,1,15,1,154,24,8.57,17.1,23.9,393533,'2016-04-12 01:08:00',962
54.61,301,17.6,81,54.55,12.28,1,15,1,154,24,8.57,17.1,22.9,393533,'2016-04-12 01:09:00',961
54.61,300,17.6,81,54.55,12.29,1,15,1,154,24,8.57,17,23.6,393533,'2016-04-12 01:10:00',960
54.61,298,17.6,81,54.56,12.3,1,15,1,154,24,8.57,16.8,34.5,393533,'2016-04-12 01:12:00',958
54.5,232,16.6,26,54.54,10.59,0,15,21,154,24,8.57,16.6,66,393533,'2016-04-11 21:05:00',1205
54.61,297,17.6,81,54.57,12.3,1,15,1,154,24,8.57,16.8,40.2,393533,'2016-04-12 01:13:00',957
54.5,230,16.6,26,54.55,10.6,0,15,21,154,24,8.57,16.6,66,393533,'2016-04-11 21:07:00',1203
54.5,229,16.6,26,54.55,10.61,0,15,21,154,24,8.57,16.6,66,393533,'2016-04-11 21:08:00',1202
54.61,295,17.6,81,54.57,12.31,1,15,1,154,24,8.57,16.6,43.2,393533,'2016-04-12 01:15:00',955
54.61,51,17.6,81,54.63,14.17,1,15,5,154,24,8.57,17.4,108,393533,'2016-04-12 05:19:00',711
54.61,50,17.6,81,54.63,14.18,1,15,5,154,24,8.57,17.4,108,393533,'2016-04-12 05:20:00',710
54.5,225,16.6,26,54.55,10.64,0,15,21,154,24,8.57,16.7,66.2,393533,'2016-04-11 21:12:00',1198
54.61,293,17.6,81,54.58,12.32,1,15,1,154,24,8.57,16.5,49.9,393533,'2016-04-12 01:17:00',953
54.61,292,17.6,81,54.58,12.33,1,15,1,154,24,8.57,16.6,51.2,393533,'2016-04-12 01:18:00',952
54.61,291,17.6,81,54.58,12.33,1,15,1,154,24,8.57,16.5,50.9,393533,'2016-04-12 01:19:00',951
54.5,221,16.6,26,54.56,10.67,0,15,21,154,24,8.57,16.7,83.9,393533,'2016-04-11 21:16:00',1194
54.5,220,16.6,26,54.56,10.68,0,15,21,154,24,8.57,16.8,89.3,393533,'2016-04-11 21:17:00',1193
54.61,290,17.6,81,54.59,12.34,1,15,1,154,24,8.57,16.5,50.9,393533,'2016-04-12 01:20:00',950
54.61,289,17.6,81,54.59,12.35,1,15,1,154,24,8.57,16.4,51.2,393533,'2016-04-12 01:21:00',949
54.5,217,16.6,26,54.56,10.7,0,15,21,154,24,8.57,16.8,87,393533,'2016-04-11 21:20:00',1190
54.5,120,16.6,26,54.51,11.42,0,15,22,154,24,8.57,16.4,114.9,393533,'2016-04-11 22:57:00',1093
54.5,119,16.6,26,54.51,11.43,0,15,22,154,24,8.57,16.5,114.9,393533,'2016-04-11 22:58:00',1092
54.61,192,17.6,81,54.74,13.04,1,15,2,154,24,8.57,17.3,90.9,393533,'2016-04-12 02:58:00',852
54.5,216,16.6,26,54.56,10.71,0,15,21,154,24,8.57,16.8,87,393533,'2016-04-11 21:21:00',1189
54.5,215,16.6,26,54.56,10.72,0,15,21,154,24,8.57,16.8,87,393533,'2016-04-11 21:22:00',1188
54.61,288,17.6,81,54.59,12.35,1,15,1,154,24,8.57,16.4,53.2,393533,'2016-04-12 01:22:00',948
54.61,287,17.6,81,54.6,12.36,1,15,1,154,24,8.57,16.4,52.9,393533,'2016-04-12 01:23:00',947
54.61,286,17.6,81,54.6,12.37,1,15,1,154,24,8.57,16.4,52.9,393533,'2016-04-12 01:24:00',946
54.61,285,17.6,81,54.6,12.37,1,15,1,154,24,8.57,16.3,53.2,393533,'2016-04-12 01:25:00',945
54.61,283,17.6,81,54.61,12.38,1,15,1,154,24,8.57,16.2,52.8,393533,'2016-04-12 01:27:00',943
54.5,115,16.6,26,54.5,11.46,0,15,23,154,24,8.57,16.6,116,393533,'2016-04-11 23:02:00',1088
54.61,282,17.6,81,54.61,12.39,1,15,1,154,24,8.57,16,52.8,393533,'2016-04-12 01:28:00',942
54.61,281,17.6,81,54.61,12.4,1,15,1,154,24,8.57,16,52.8,393533,'2016-04-12 01:29:00',941
54.61,280,17.6,81,54.61,12.4,1,15,1,154,24,8.57,16.1,52.8,393533,'2016-04-12 01:30:00',940
54.61,279,17.6,81,54.62,12.41,1,15,1,154,24,8.57,16.1,55.2,393533,'2016-04-12 01:31:00',939
54.61,278,17.6,81,54.62,12.42,1,15,1,154,24,8.57,16.1,54.8,393533,'2016-04-12 01:32:00',938
54.61,276,17.6,81,54.62,12.43,1,15,1,154,24,8.57,16.1,54.8,393533,'2016-04-12 01:34:00',936
54.61,275,17.6,81,54.63,12.43,1,15,1,154,24,8.57,16.2,53.8,393533,'2016-04-12 01:35:00',935
54.61,22,17.6,81,54.59,14.4,1,15,5,154,24,8.57,17.1,81,393533,'2016-04-12 05:48:00',682
54.61,274,17.6,81,54.63,12.44,1,15,1,154,24,8.57,16.2,54.8,393533,'2016-04-12 01:36:00',934
54.5,199,16.6,26,54.57,10.84,0,15,21,154,24,8.57,17,76.9,393533,'2016-04-11 21:38:00',1172
54.61,273,17.6,81,54.63,12.45,1,15,1,154,24,8.57,16.2,54.8,393533,'2016-04-12 01:37:00',933
54.61,271,17.6,81,54.64,12.46,1,15,1,154,24,8.57,16.2,54.8,393533,'2016-04-12 01:39:00',931
54.61,271,17.6,81,54.64,12.47,1,15,1,154,24,8.57,16.3,55.2,393533,'2016-04-12 01:39:00',931
54.61,269,17.6,81,54.64,12.47,1,15,1,154,24,8.57,16.3,55.2,393533,'2016-04-12 01:41:00',929
54.5,113,16.6,26,54.5,11.47,0,15,23,154,24,8.57,16.6,114.9,393533,'2016-04-11 23:04:00',1086
54.61,15,17.6,81,54.59,14.47,1,15,5,154,24,8.57,17.4,81,393533,'2016-04-12 05:55:00',675
54.5,187,16.6,26,54.58,10.93,0,15,21,154,24,8.57,15.9,82.8,393533,'2016-04-11 21:50:00',1160
54.61,13,17.6,81,54.6,14.48,1,15,5,154,24,8.57,17.3,81,393533,'2016-04-12 05:57:00',673
54.5,183,16.6,26,54.58,10.96,0,15,21,154,24,8.57,15.8,83.4,393533,'2016-04-11 21:54:00',1156
54.5,176,16.6,26,54.58,11.01,0,15,22,154,24,8.57,16.1,86.2,393533,'2016-04-11 22:01:00',1149
54.61,10,17.6,81,54.6,14.51,1,15,6,154,24,8.57,17.3,81,393533,'2016-04-12 06:00:00',670
54.5,174,16.6,26,54.58,11.03,0,15,22,154,24,8.57,16.1,88.2,393533,'2016-04-11 22:03:00',1147
54.5,161,16.6,26,54.58,11.13,0,15,22,154,24,8.57,15.8,105.1,393533,'2016-04-11 22:16:00',1134
54.5,160,16.6,26,54.58,11.14,0,15,22,154,24,8.57,15.8,104.7,393533,'2016-04-11 22:17:00',1133
54.5,112,16.6,26,54.49,11.48,0,15,23,154,24,8.57,16.7,114.9,393533,'2016-04-11 23:05:00',1085
54.61,201,17.6,81,54.74,12.97,1,15,2,154,24,8.57,17.2,90,393533,'2016-04-12 02:49:00',861
54.5,110,16.6,26,54.49,11.49,0,15,23,154,24,8.57,16.7,116,393533,'2016-04-11 23:07:00',1083
54.61,200,17.6,81,54.74,12.97,1,15,2,154,24,8.57,17.2,90,393533,'2016-04-12 02:50:00',860
54.5,109,16.6,26,54.49,11.5,0,15,23,154,24,8.57,16.7,116,393533,'2016-04-11 23:08:00',1082
54.5,108,16.6,26,54.49,11.51,0,15,23,154,24,8.57,16.7,116,393533,'2016-04-11 23:09:00',1081
54.61,199,17.6,81,54.74,12.98,1,15,2,154,24,8.57,17.2,90,393533,'2016-04-12 02:51:00',859
54.5,148,16.6,26,54.56,11.22,0,15,22,154,24,8.57,16,113.2,393533,'2016-04-11 22:29:00',1121
54.61,198,17.6,81,54.74,12.99,1,15,2,154,24,8.57,17.2,90.9,393533,'2016-04-12 02:52:00',858
54.5,147,16.6,26,54.56,11.23,0,15,22,154,24,8.57,16,113.2,393533,'2016-04-11 22:30:00',1120
54.5,144,16.6,26,54.55,11.25,0,15,22,154,24,8.57,16.1,112.8,393533,'2016-04-11 22:33:00',1117
54.5,105,16.6,26,54.48,11.53,0,15,23,154,24,8.57,16.8,116,393533,'2016-04-11 23:12:00',1078
54.5,104,16.6,26,54.48,11.54,0,15,23,154,24,8.57,16.7,116,393533,'2016-04-11 23:13:00',1077
54.5,103,16.6,26,54.48,11.54,0,15,23,154,24,8.57,16.7,116,393533,'2016-04-11 23:14:00',1076
54.61,195,17.6,81,54.74,13.01,1,15,2,154,24,8.57,17.3,90.9,393533,'2016-04-12 02:55:00',855
54.61,194,17.6,81,54.74,13.02,1,15,2,154,24,8.57,17.2,90.9,393533,'2016-04-12 02:56:00',854
54.5,100,16.6,26,54.47,11.57,0,15,23,154,24,8.57,16.9,116,393533,'2016-04-11 23:17:00',1073
54.61,193,17.6,81,54.74,13.03,1,15,2,154,24,8.57,17.3,90.9,393533,'2016-04-12 02:57:00',853
54.61,296,17.6,81,54.57,12.31,1,15,1,154,24,8.57,16.7,40.9,393533,'2016-04-12 01:14:00',956
54.61,237,17.6,81,54.72,12.69,1,15,2,154,24,8.57,16.6,62.9,393533,'2016-04-12 02:13:00',897
54.61,231,17.6,81,54.74,12.73,1,15,2,154,24,8.57,16.8,62.9,393533,'2016-04-12 02:19:00',891
54.61,222,17.6,81,54.74,12.79,1,15,2,154,24,8.57,16.7,85.9,393533,'2016-04-12 02:28:00',882
54.61,191,17.6,81,54.74,13.05,1,15,2,154,24,8.57,17.2,90.9,393533,'2016-04-12 02:59:00',851
54.61,221,17.6,81,54.74,12.8,1,15,2,154,24,8.57,16.7,85.9,393533,'2016-04-12 02:29:00',881
54.61,220,17.6,81,54.74,12.81,1,15,2,154,24,8.57,16.8,86.2,393533,'2016-04-12 02:30:00',880
54.61,190,17.6,81,54.74,13.06,1,15,3,154,24,8.57,17.2,90.6,393533,'2016-04-12 03:00:00',850
54.61,189,17.6,81,54.74,13.06,1,15,3,154,24,8.57,17.2,89.9,393533,'2016-04-12 03:01:00',849
54.61,186,17.6,81,54.74,13.09,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:04:00',846
54.61,185,17.6,81,54.74,13.1,1,15,3,154,24,8.57,17.1,89,393533,'2016-04-12 03:05:00',845
54.61,184,17.6,81,54.74,13.11,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:06:00',844
54.61,182,17.6,81,54.74,13.12,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:08:00',842
54.61,180,17.6,81,54.74,13.14,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:10:00',840
54.61,179,17.6,81,54.74,13.15,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:11:00',839
54.61,178,17.6,81,54.74,13.15,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:12:00',838
54.61,177,17.6,81,54.74,13.16,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:13:00',837
54.5,91,16.6,26,54.45,11.64,0,15,23,154,24,8.57,17,116,393533,'2016-04-11 23:26:00',1064
54.61,176,17.6,81,54.74,13.17,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:14:00',836
54.61,175,17.6,81,54.74,13.18,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:15:00',835
54.61,174,17.6,81,54.74,13.19,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:16:00',834
54.61,220,17.6,81,54.74,12.82,1,15,2,154,24,8.57,16.7,86.9,393533,'2016-04-12 02:30:00',880
54.61,219,17.6,81,54.74,12.83,1,15,2,154,24,8.57,16.8,86.9,393533,'2016-04-12 02:31:00',879
54.61,172,17.6,81,54.74,13.2,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:18:00',832
54.61,171,17.6,81,54.74,13.21,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:19:00',831
54.61,170,17.6,81,54.74,13.22,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:20:00',830
54.61,169,17.6,81,54.74,13.23,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:21:00',829
54.61,168,17.6,81,54.74,13.24,1,15,3,154,24,8.57,17.1,90,393533,'2016-04-12 03:22:00',828
54.61,167,17.6,81,54.74,13.24,1,15,3,154,24,8.57,17,89,393533,'2016-04-12 03:23:00',827
54.61,166,17.6,81,54.74,13.25,1,15,3,154,24,8.57,17,89,393533,'2016-04-12 03:24:00',826
54.61,165,17.6,81,54.74,13.26,1,15,3,154,24,8.57,17,90,393533,'2016-04-12 03:25:00',825
54.61,164,17.6,81,54.74,13.27,1,15,3,154,24,8.57,17,89,393533,'2016-04-12 03:26:00',824
54.61,218,17.6,81,54.74,12.83,1,15,2,154,24,8.57,16.8,86.9,393533,'2016-04-12 02:32:00',878
54.61,163,17.6,81,54.74,13.28,1,15,3,154,24,8.57,16.9,89,393533,'2016-04-12 03:27:00',823
54.61,162,17.6,81,54.74,13.29,1,15,3,154,24,8.57,17,89,393533,'2016-04-12 03:28:00',822
54.61,161,17.6,81,54.74,13.29,1,15,3,154,24,8.57,16.9,89,393533,'2016-04-12 03:29:00',821
54.61,160,17.6,81,54.74,13.3,1,15,3,154,24,8.57,16.9,89,393533,'2016-04-12 03:30:00',820
54.61,159,17.6,81,54.74,13.31,1,15,3,154,24,8.57,16.9,89,393533,'2016-04-12 03:31:00',819
54.61,158,17.6,81,54.75,13.32,1,15,3,154,24,8.57,16.9,89,393533,'2016-04-12 03:32:00',818
54.61,157,17.6,81,54.75,13.33,1,15,3,154,24,8.57,16.8,89,393533,'2016-04-12 03:33:00',817
54.61,156,17.6,81,54.75,13.33,1,15,3,154,24,8.57,16.8,89,393533,'2016-04-12 03:34:00',816
54.61,155,17.6,81,54.75,13.34,1,15,3,154,24,8.57,16.8,89,393533,'2016-04-12 03:35:00',815
54.61,154,17.6,81,54.75,13.35,1,15,3,154,24,8.57,16.8,89,393533,'2016-04-12 03:36:00',814
54.61,153,17.6,81,54.75,13.36,1,15,3,154,24,8.57,16.8,89,393533,'2016-04-12 03:37:00',813
